campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,rho25_geom_upper,rho25_geom_lower,rho25_geom_dipole,rho25_geom_wenner,qualita_qc_pass
ML6,19,2025-10-25 03:00:00,2025-10-25 03:40:05,2025-10-25 03:52:49,2025-10-25 03:46:27.000,12.73,18.11,20.82,455.5,41.92,29.88,0.892,27.92,13.79,19.62,1.293,Diretto_Entrambi_Tensiometri,11.501,0.17,11.486,0.73,9.718,0.77,11.245,0.15,11.839,0.16,8.909,0.01,19.722,0.45,11.524,0.51,11.777,9.116,8.385,13.798,10.868,10.585,15.076,10.557,True
ML6,20,2025-10-25 04:00:00,2025-10-25 04:40:05,2025-10-25 04:52:54,2025-10-25 04:46:29.500,12.82,19.11,20.8,454.97,41.71,29.73,0.887,30.1,14.54,20.92,1.321,Diretto_Entrambi_Tensiometri,11.797,0.01,11.613,0.89,9.717,0.58,11.314,0.1,11.867,0.02,8.916,0.08,20.472,0.01,11.533,0.09,11.679,9.092,8.39,13.972,11.001,10.618,15.366,10.563,True
ML6,21,2025-10-25 05:00:00,2025-10-25 05:40:05,2025-10-25 05:52:57,2025-10-25 05:46:31.000,12.87,20.11,20.79,454.45,41.5,29.58,0.883,32.2,15.28,22.18,1.346,Diretto_Entrambi_Tensiometri,12.13,0.34,11.709,1.2,9.698,0.82,11.38,0.17,11.898,0.17,8.934,0.21,21.013,0.23,11.411,0.33,11.641,9.215,8.384,14.143,11.126,10.655,15.485,10.62,True
ML6,22,2025-10-25 06:00:00,2025-10-25 06:40:05,2025-10-25 06:52:57,2025-10-25 06:46:31.000,12.87,21.11,20.76,453.92,41.29,29.43,0.878,34.36,16.14,23.55,1.372,Diretto_Entrambi_Tensiometri,12.419,0.06,11.835,0.92,9.643,0.93,11.426,0.18,11.896,0.44,8.939,0.14,21.67,0.14,11.349,0.25,11.561,9.137,8.359,14.328,11.233,10.671,15.682,10.606,True
ML6,23,2025-10-25 07:00:00,2025-10-25 07:40:05,2025-10-25 07:53:45,2025-10-25 07:46:55.000,13.67,22.11,20.76,453.41,41.08,29.29,0.874,36.43,16.99,24.87,1.396,Diretto_Entrambi_Tensiometri,12.73,0.01,11.938,1.31,9.596,1.46,11.481,0.16,11.897,0.33,8.944,0.13,22.328,0.08,11.309,0.03,11.479,9.172,8.369,14.617,11.34,10.69,15.89,10.653,True
ML6,24,2025-10-25 08:00:00,2025-10-25 08:40:05,2025-10-25 08:53:10,2025-10-25 08:46:37.500,13.08,23.11,20.74,452.92,40.89,29.15,0.87,38.67,17.85,26.27,1.42,Diretto_Entrambi_Tensiometri,13.062,0.38,12.039,1.35,9.558,2.05,11.56,0.05,11.865,0.27,8.952,0.14,22.933,0.03,11.256,0.13,11.419,9.203,8.364,15.008,11.455,10.708,16.067,10.717,True
ML6,25,2025-10-25 09:00:00,2025-10-25 09:40:05,2025-10-25 09:53:25,2025-10-25 09:46:45.000,13.33,24.11,20.76,452.43,40.69,29.01,0.866,40.83,18.74,27.66,1.442,Diretto_Entrambi_Tensiometri,13.363,0.24,12.107,1.43,9.532,2.45,11.602,0.17,11.864,0.26,8.964,0.07,23.447,0.08,11.221,0.24,11.376,9.235,8.374,15.247,11.553,10.726,16.22,10.762,True
ML6,26,2025-10-25 10:00:00,2025-10-25 10:40:05,2025-10-25 10:53:43,2025-10-25 10:46:54.000,13.63,25.11,20.75,451.93,40.49,28.87,0.862,43.49,19.64,29.22,1.466,Diretto_Entrambi_Tensiometri,13.692,0.47,12.173,1.68,9.479,3.2,11.657,0.15,11.852,0.3,8.975,0.18,24.029,0.07,11.057,0.14,11.298,9.388,8.364,15.421,11.647,10.743,16.3,10.815,True
ML6,27,2025-10-25 11:00:00,2025-10-25 11:40:05,2025-10-25 11:54:01,2025-10-25 11:47:03.000,13.93,26.12,20.75,451.41,40.28,28.72,0.857,46.14,20.48,30.74,1.488,Diretto_Entrambi_Tensiometri,14.067,0.17,12.226,2.05,9.472,3.7,11.732,0.06,11.86,0.22,8.984,0.0,24.412,0.98,11.041,0.48,11.27,9.434,8.372,15.665,11.766,10.772,16.417,10.867,True
ML6,28,2025-10-25 12:00:00,2025-10-25 12:40:05,2025-10-25 12:53:51,2025-10-25 12:46:58.000,13.77,27.11,20.72,450.89,40.07,28.57,0.853,48.95,21.33,32.31,1.509,Diretto_Entrambi_Tensiometri,14.52,0.23,12.291,2.07,9.431,4.34,11.778,0.04,11.841,0.38,8.991,0.1,24.831,0.5,10.946,0.39,11.256,9.418,8.366,15.893,11.895,10.783,16.486,10.896,True
ML6,29,2025-10-25 13:00:00,2025-10-25 13:40:05,2025-10-25 13:53:52,2025-10-25 13:46:58.500,13.78,28.11,20.74,450.39,39.87,28.42,0.848,51.73,21.99,33.73,1.528,Diretto_Entrambi_Tensiometri,14.909,0.28,12.339,2.73,9.401,4.69,11.824,0.17,11.806,0.75,8.996,0.14,25.147,0.2,10.825,1.16,11.231,9.731,8.371,16.156,12.003,10.789,16.499,11.026,True
ML6,30,2025-10-25 14:00:00,2025-10-25 14:40:05,2025-10-25 14:53:54,2025-10-25 14:46:59.500,13.82,29.12,20.79,449.91,39.68,28.29,0.844,55.42,22.89,35.62,1.552,Diretto_Entrambi_Tensiometri,15.238,0.6,12.364,2.85,9.327,5.78,11.852,0.25,11.814,0.59,8.997,0.11,25.486,0.64,10.824,1.06,11.265,9.753,8.359,16.226,12.067,10.8,16.609,11.049,True
ML6,31,2025-10-25 15:00:00,2025-10-25 15:40:05,2025-10-25 15:53:54,2025-10-25 15:46:59.500,13.82,30.12,20.83,449.44,39.5,28.16,0.84,59.34,23.64,37.45,1.573,Diretto_Entrambi_Tensiometri,15.454,0.09,12.329,4.27,9.109,9.6,11.883,0.21,11.813,0.72,9.006,0.07,25.383,0.48,10.788,1.66,11.328,9.736,8.344,16.537,12.017,10.813,16.548,11.107,True
ML6,32,2025-10-25 16:00:00,2025-10-25 16:40:05,2025-10-25 16:53:59,2025-10-25 16:47:02.000,13.9,31.12,20.89,448.97,39.31,28.02,0.836,63.21,24.57,39.41,1.596,Diretto_Entrambi_Tensiometri,15.626,0.13,12.242,6.31,8.975,12.71,11.911,0.24,11.799,0.9,9.014,0.09,25.937,1.86,10.837,2.69,11.315,9.682,8.349,16.65,11.974,10.82,16.765,11.109,True
ML6,33,2025-10-25 17:00:00,2025-10-25 17:40:05,2025-10-25 17:54:03,2025-10-25 17:47:04.000,13.97,32.12,20.93,448.52,39.13,27.89,0.832,67.72,25.48,41.54,1.618,Diretto_Entrambi_Tensiometri,15.755,0.04,12.063,8.01,8.843,15.45,11.954,0.23,11.79,1.03,9.025,0.13,26.132,1.73,10.928,3.94,11.301,9.637,8.338,16.686,11.889,10.835,16.899,11.095,True
ML6,34,2025-10-25 18:00:00,2025-10-25 18:40:05,2025-10-25 18:53:59,2025-10-25 18:47:02.000,13.9,33.12,20.94,448.04,38.93,27.75,0.828,72.73,26.43,43.84,1.642,Diretto_Entrambi_Tensiometri,15.905,0.09,12.101,6.98,9.242,10.16,11.989,0.2,11.794,0.86,9.038,0.1,26.108,1.42,10.771,3.75,11.285,10.256,8.353,17.129,12.116,10.852,16.769,11.344,True
ML6,35,2025-10-25 19:00:00,2025-10-25 19:40:05,2025-10-25 19:53:20,2025-10-25 19:46:42.500,13.25,34.11,20.94,447.59,38.76,27.63,0.825,77.98,27.35,46.18,1.664,Diretto_Entrambi_Tensiometri,15.98,0.36,12.007,9.29,8.987,14.84,12.013,0.23,11.773,1.27,9.048,0.0,26.266,1.75,10.798,4.76,11.264,10.122,8.347,17.302,11.992,10.857,16.841,11.328,True
ML6,36,2025-10-25 20:00:00,2025-10-25 20:40:05,2025-10-25 20:53:56,2025-10-25 20:47:00.500,13.85,35.12,20.87,447.11,38.57,27.49,0.821,84.3,28.37,48.9,1.689,Diretto_Entrambi_Tensiometri,15.908,0.79,12.111,4.86,10.398,5.61,12.046,0.23,11.782,1.59,9.072,0.04,26.764,2.67,10.524,2.85,11.328,12.551,8.368,17.464,12.606,10.879,16.783,12.006,True
ML6,37,2025-10-25 21:00:00,2025-10-25 21:40:05,2025-10-25 21:53:51,2025-10-25 21:46:58.000,13.77,36.11,20.83,446.64,38.38,27.36,0.817,90.54,29.37,51.56,1.712,Diretto_Entrambi_Tensiometri,15.826,2.31,12.012,5.63,10.554,6.85,12.08,0.09,11.781,1.91,9.078,0.02,26.472,1.69,10.48,3.53,11.419,13.212,8.352,17.588,12.613,10.891,16.656,12.201,True
ML6,38,2025-10-25 22:00:00,2025-10-25 22:40:05,2025-10-25 22:53:50,2025-10-25 22:46:57.500,13.75,37.11,20.75,446.17,38.19,27.22,0.812,97.21,30.4,54.36,1.735,Diretto_Entrambi_Tensiometri,15.68,3.26,11.902,5.63,10.78,8.17,12.12,0.17,11.793,1.73,9.09,0.04,26.68,1.57,10.151,0.97,11.444,14.335,8.367,17.75,12.624,10.912,16.457,12.494,True
ML6,39,2025-10-25 23:00:00,2025-10-25 23:40:05,2025-10-25 23:54:02,2025-10-25 23:47:03.500,13.95,38.12,20.7,445.69,38.0,27.09,0.808,104.27,31.4,57.22,1.758,Diretto_Entrambi_Tensiometri,15.339,1.8,11.823,6.08,10.849,9.93,12.141,0.3,11.82,1.83,9.102,0.07,26.825,1.36,9.962,0.37,11.468,15.062,8.387,17.94,12.531,10.931,16.347,12.697,True
ML6,40,2025-10-26 00:00:00,2025-10-26 00:40:05,2025-10-26 00:54:59,2025-10-26 00:47:32.000,14.9,39.12,20.64,445.21,37.8,26.95,0.804,112.22,32.43,60.33,1.781,Diretto_Entrambi_Tensiometri,15.069,1.6,11.745,7.99,10.401,3.49,12.177,0.23,11.831,1.93,9.105,0.1,27.031,0.55,10.321,4.6,11.505,15.072,8.458,18.147,12.256,10.947,16.703,12.773,True
ML6,41,2025-10-26 01:00:00,2025-10-26 01:40:05,2025-10-26 01:54:29,2025-10-26 01:47:17.000,14.4,40.12,20.58,444.74,37.62,26.82,0.8,120.91,33.22,63.38,1.802,Diretto_Entrambi_Tensiometri,14.76,0.03,11.486,13.08,9.878,4.11,12.213,0.14,11.883,1.67,9.114,0.09,27.118,0.44,10.451,6.48,11.636,15.011,8.502,18.354,11.875,10.977,16.835,12.849,True
ML6,42,2025-10-26 02:00:00,2025-10-26 02:40:05,2025-10-26 02:55:11,2025-10-26 02:47:38.000,15.1,41.13,20.53,444.26,37.42,26.68,0.796,130.19,34.42,66.94,1.826,Diretto_Entrambi_Tensiometri,14.067,0.43,10.963,20.57,9.965,1.96,12.252,0.2,11.948,1.64,9.14,0.29,27.22,1.39,10.53,5.51,12.098,16.418,8.579,19.699,11.54,11.019,16.93,13.536,True
ML6,43,2025-10-26 03:00:00,2025-10-26 03:40:05,2025-10-26 03:55:10,2025-10-26 03:47:37.500,15.08,42.13,20.43,443.33,37.05,26.41,0.788,151.91,36.88,74.85,1.874,Diretto_Entrambi_Tensiometri,12.838,2.84,10.837,20.3,9.746,7.45,12.254,0.29,12.0,1.7,9.16,0.17,27.161,1.18,10.43,9.78,12.189,16.914,8.598,20.365,11.068,11.044,16.831,13.784,False
ML6,44,2025-10-26 04:00:00,2025-10-26 04:40:05,2025-10-26 04:55:10,2025-10-26 04:47:37.500,15.08,43.13,20.39,442.86,36.86,26.28,0.784,172.47,38.18,81.15,1.909,Esteso_Top_Diretto_Bottom,12.712,10.01,10.755,22.88,7.451,55.74,12.288,0.03,12.035,1.62,9.154,0.36,27.358,1.38,10.151,15.13,12.4,16.176,8.641,20.618,10.062,11.062,16.665,13.749,False
ML6,45,2025-10-26 05:00:00,2025-10-26 05:40:05,2025-10-26 05:55:10,2025-10-26 05:47:37.500,15.08,44.13,20.35,442.37,36.67,26.14,0.78,193.04,39.51,87.33,1.941,Esteso_Top_Diretto_Bottom,11.935,16.82,10.013,42.4,6.962,59.09,12.262,0.15,12.039,1.54,9.171,0.34,27.327,0.93,9.897,20.33,12.794,13.385,8.669,21.298,9.405,11.063,16.446,13.335,False
ML6,46,2025-10-26 06:00:00,2025-10-26 06:40:05,2025-10-26 06:55:15,2025-10-26 06:47:40.000,15.17,45.13,20.31,441.91,36.48,26.01,0.776,213.63,40.86,93.43,1.97,Esteso_Top_Diretto_Bottom,11.873,24.51,9.51,51.32,6.041,95.78,12.279,0.38,12.016,1.49,9.204,0.03,27.154,1.26,9.805,21.87,13.038,14.361,8.673,21.525,8.803,11.074,16.317,13.673,False
ML6,47,2025-10-26 07:00:00,2025-10-26 07:40:05,2025-10-26 07:55:08,2025-10-26 07:47:36.500,15.05,46.13,20.27,441.46,36.3,25.88,0.772,234.17,42.26,99.47,1.998,Esteso_Top_Diretto_Bottom,11.136,39.37,9.731,46.52,5.306,119.02,12.319,0.1,12.053,1.94,9.184,0.74,27.349,0.69,10.296,11.15,13.098,12.669,8.71,21.916,8.315,11.089,16.781,13.341,False
ML6,48,2025-10-26 08:00:00,2025-10-26 08:40:05,2025-10-26 08:55:18,2025-10-26 08:47:41.500,15.22,47.13,20.22,441.0,36.12,25.75,0.769,254.77,43.62,105.42,2.023,Esteso_Top_Diretto_Bottom,10.763,48.07,8.995,56.99,4.59,139.36,12.324,0.1,12.014,1.34,9.187,0.86,27.415,0.29,10.5,9.03,13.126,10.759,8.724,22.416,7.631,11.08,16.966,12.891,False
ML6,49,2025-10-26 09:00:00,2025-10-26 09:40:06,2025-10-26 09:55:05,2025-10-26 09:47:35.500,14.98,48.13,20.26,440.6,35.96,25.64,0.765,275.3,45.06,111.38,2.047,Esteso_Top_Diretto_Bottom,10.013,40.42,8.856,60.06,5.642,53.14,12.321,0.02,12.031,1.16,9.183,0.73,27.248,0.01,10.098,18.14,13.469,8.089,8.811,23.228,7.939,11.083,16.588,12.22,False
ML6,50,2025-10-26 10:00:00,2025-10-26 10:40:05,2025-10-26 10:55:15,2025-10-26 10:47:40.000,15.17,49.13,20.4,440.2,35.8,25.52,0.762,295.9,46.55,117.36,2.07,Esteso_Top_Diretto_Bottom,9.889,42.47,8.209,74.84,5.796,31.39,12.343,0.33,12.028,1.23,9.214,0.38,27.814,1.05,9.656,22.47,13.542,8.25,8.905,24.065,7.778,11.101,16.388,12.439,False
ML6,51,2025-10-26 11:00:00,2025-10-26 11:40:05,2025-10-26 11:55:31,2025-10-26 11:47:48.000,15.43,50.13,20.51,439.81,35.64,25.41,0.758,316.51,48.09,123.37,2.091,Esteso_Top_Diretto_Bottom,10.442,39.7,8.168,72.12,6.171,8.78,12.285,0.38,12.044,0.88,9.209,0.73,27.89,0.18,8.973,32.18,13.374,7.163,8.961,24.427,8.074,11.086,15.82,12.034,False
ML6,52,2025-10-26 12:00:00,2025-10-26 12:40:05,2025-10-26 12:56:30,2025-10-26 12:48:17.500,16.42,51.14,20.6,439.39,35.48,25.29,0.755,337.25,49.64,129.39,2.112,Esteso_Top_Diretto_Bottom,8.139,8.73,6.496,123.11,6.906,41.12,12.224,0.79,11.996,1.28,9.241,0.44,28.194,0.58,9.847,8.78,13.387,6.169,9.05,25.165,7.147,11.066,16.662,11.711,False
ML6,53,2025-10-26 13:00:00,2025-10-26 13:40:05,2025-10-26 13:57:45,2025-10-26 13:48:55.000,17.67,52.15,20.65,438.95,35.3,25.16,0.751,358.03,51.37,135.62,2.132,Esteso_Top_Diretto_Bottom,14.26,37.38,8.731,14.19,5.948,53.02,12.26,0.61,11.995,0.84,9.295,0.18,27.998,0.71,10.035,9.98,13.516,6.819,9.112,26.5,9.047,11.098,16.762,12.214,False
ML6,54,2025-10-26 14:00:00,2025-10-26 14:40:05,2025-10-26 14:58:41,2025-10-26 14:49:23.000,18.6,53.16,20.65,438.51,35.13,25.04,0.747,378.76,53.14,141.87,2.152,Esteso_Top_Diretto_Bottom,14.903,31.18,7.679,43.24,6.238,107.0,12.295,1.2,11.975,1.14,9.273,1.8,28.103,0.31,9.711,1.81,13.723,1.164,9.236,27.632,8.937,11.094,16.52,7.991,False
ML6,55,2025-10-26 15:00:00,2025-10-26 15:40:05,2025-10-26 15:58:37,2025-10-26 15:49:21.000,18.53,54.15,20.66,438.06,34.94,24.91,0.743,399.32,55.01,148.22,2.171,Esteso_Top_Diretto_Bottom,7.486,105.88,6.835,65.41,6.635,154.39,12.277,1.02,11.943,1.42,9.285,2.14,28.183,0.46,8.99,21.59,13.648,3.183,9.36,28.663,6.976,11.083,15.917,10.39,False
ML6,56,2025-10-26 16:00:00,2025-10-26 16:40:05,2025-10-26 16:58:56,2025-10-26 16:49:30.500,18.85,55.16,20.63,437.62,34.77,24.78,0.74,419.94,56.95,154.64,2.189,Esteso_Top_Diretto_Bottom,14.698,5.95,6.005,45.31,11.054,120.79,12.285,0.99,11.945,1.2,9.312,2.44,27.886,0.22,9.945,3.39,13.727,9.084,9.444,29.239,9.918,11.097,16.653,13.622,False
ML6,57,2025-10-26 17:00:00,2025-10-26 17:40:05,2025-10-26 17:58:04,2025-10-26 17:49:04.500,17.98,56.15,20.59,437.2,34.6,24.67,0.736,440.36,58.99,161.17,2.207,Esteso_Top_Diretto_Bottom,22.933,87.55,5.929,36.68,13.361,118.77,12.301,1.71,11.953,1.09,9.363,1.47,28.449,0.08,9.716,6.59,13.833,12.196,9.288,30.036,12.202,11.124,16.626,14.729,False
ML6,58,2025-10-26 18:00:00,2025-10-26 18:40:05,2025-10-26 18:58:42,2025-10-26 18:49:23.500,18.62,57.16,20.58,436.75,34.42,24.54,0.732,461.04,61.09,167.82,2.225,Esteso_Top_Diretto_Bottom,33.858,51.89,4.604,67.68,16.673,114.67,12.221,0.16,11.904,1.45,9.339,2.45,28.227,1.6,9.577,2.75,13.396,12.137,9.611,30.555,13.749,11.076,16.442,14.782,False
ML6,59,2025-10-26 19:00:00,2025-10-26 19:40:05,2025-10-26 19:59:43,2025-10-26 19:49:54.000,19.63,58.16,20.53,436.29,34.24,24.41,0.728,481.78,63.31,174.64,2.242,Esteso_Top_Diretto_Bottom,42.728,76.61,2.243,113.67,21.407,82.78,12.263,1.02,11.917,1.12,9.368,1.91,28.208,3.44,9.036,40.58,13.283,9.966,9.732,31.152,12.707,11.104,15.965,14.154,False
ML6,60,2025-10-26 20:00:00,2025-10-26 20:40:08,2025-10-26 20:59:03,2025-10-26 20:49:35.500,18.92,59.16,20.49,435.86,34.06,24.28,0.725,502.24,65.64,181.57,2.259,Esteso_Top_Diretto_Bottom,47.689,95.89,1.959,57.51,28.155,87.47,12.205,0.33,11.921,1.09,9.375,1.83,28.638,4.62,8.858,10.32,13.221,9.781,10.436,31.201,13.804,11.09,15.927,14.325,False
