campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,rho25_geom_upper,rho25_geom_lower,rho25_geom_dipole,rho25_geom_wenner,qualita_qc_pass
ML7,11,2025-07-23 23:00:00,2025-07-23 23:10:08,2025-07-23 23:22:58,2025-07-23 23:16:33.000,12.83,10.11,25.13,388.35,35.6,29.73,0.647,0.75,0.5,0.61,-0.212,Diretto_Entrambi_Tensiometri,62.75,0.13,58.351,1.5,60.668,0.85,52.075,0.64,52.618,0.12,51.753,1.17,27.958,5.07,39.774,6.21,105.915,69.403,56.779,38.193,60.563,52.147,33.347,63.187,True
ML7,12,2025-07-24 00:00:00,2025-07-24 00:10:08,2025-07-24 00:22:56,2025-07-24 00:16:32.000,12.8,11.11,25.12,387.76,35.36,29.53,0.643,0.82,0.58,0.69,-0.161,Diretto_Entrambi_Tensiometri,62.648,0.17,58.08,1.14,61.604,1.59,52.685,0.98,52.905,0.47,51.902,0.56,28.39,5.52,39.343,6.04,106.02,69.428,57.587,39.297,60.746,52.496,33.421,63.885,True
ML7,13,2025-07-24 01:00:00,2025-07-24 01:10:08,2025-07-24 01:22:48,2025-07-24 01:16:28.000,12.67,12.11,25.04,387.18,35.13,29.34,0.639,0.82,0.57,0.68,-0.165,Diretto_Entrambi_Tensiometri,63.229,0.58,57.399,2.22,61.763,2.21,52.654,0.43,53.121,0.47,52.278,0.99,29.805,4.82,39.548,5.98,107.26,68.248,57.535,39.733,60.746,52.683,34.333,63.959,True
ML7,14,2025-07-24 02:00:00,2025-07-24 02:10:08,2025-07-24 02:22:50,2025-07-24 02:16:29.000,12.7,13.11,25.05,386.61,34.9,29.15,0.635,0.92,0.67,0.78,-0.105,Diretto_Entrambi_Tensiometri,63.682,0.14,58.038,0.43,62.028,0.49,53.1,0.42,53.494,0.49,52.197,0.59,29.877,5.34,39.384,5.6,107.872,67.896,57.56,39.748,61.203,52.928,34.303,63.98,True
ML7,15,2025-07-24 03:00:00,2025-07-24 03:10:08,2025-07-24 03:22:50,2025-07-24 03:16:29.000,12.7,14.11,24.98,386.04,34.68,28.96,0.63,1.01,0.77,0.88,-0.056,Diretto_Entrambi_Tensiometri,63.615,0.07,58.221,0.14,62.278,0.34,53.288,0.87,53.95,0.66,52.812,0.62,31.629,5.53,39.21,5.59,107.892,67.489,56.653,40.073,61.328,53.348,35.216,63.764,True
ML7,16,2025-07-24 04:00:00,2025-07-24 04:10:08,2025-07-24 04:22:49,2025-07-24 04:16:28.500,12.68,15.11,24.97,385.49,34.46,28.78,0.626,1.07,0.83,0.95,-0.024,Diretto_Entrambi_Tensiometri,63.671,0.03,58.862,1.07,62.241,0.5,53.212,0.6,54.328,0.8,53.217,0.8,32.844,5.21,39.701,5.58,108.023,66.274,56.548,39.83,61.558,53.583,36.11,63.368,True
ML7,17,2025-07-24 05:00:00,2025-07-24 05:10:08,2025-07-24 05:22:49,2025-07-24 05:16:28.500,12.68,16.11,24.92,384.97,34.25,28.6,0.623,1.13,0.89,1.01,0.002,Diretto_Entrambi_Tensiometri,63.408,0.06,58.728,0.66,63.147,1.72,53.368,0.2,54.478,0.61,53.258,0.48,34.139,5.09,39.497,5.35,108.476,66.061,56.57,39.578,61.723,53.699,36.72,63.289,True
ML7,18,2025-07-24 06:00:00,2025-07-24 06:10:08,2025-07-24 06:22:50,2025-07-24 06:16:29.000,12.7,17.11,24.92,384.46,34.04,28.43,0.619,1.22,0.98,1.1,0.039,Diretto_Entrambi_Tensiometri,63.271,0.01,58.542,1.0,63.671,0.07,53.327,0.59,54.789,0.11,53.892,0.41,34.946,5.01,43.391,5.35,108.365,67.15,56.454,39.354,61.783,53.999,38.94,63.41,True
ML7,19,2025-07-24 07:00:00,2025-07-24 07:10:08,2025-07-24 07:22:50,2025-07-24 07:16:29.000,12.7,18.11,25.51,383.89,33.82,28.24,0.615,1.28,1.04,1.15,0.061,Diretto_Entrambi_Tensiometri,63.175,0.15,58.17,0.57,63.824,1.42,53.595,0.45,55.052,0.14,53.949,0.42,35.8,4.41,43.641,4.84,108.414,66.428,56.163,38.979,61.67,54.195,39.527,63.013,True
ML7,20,2025-07-24 08:00:00,2025-07-24 08:10:08,2025-07-24 08:22:43,2025-07-24 08:16:25.500,12.58,19.1,26.48,383.25,33.56,28.03,0.61,1.38,1.13,1.25,0.096,Diretto_Entrambi_Tensiometri,63.08,0.24,58.518,0.94,64.178,0.52,53.513,0.46,55.221,0.21,53.881,0.02,36.966,5.42,45.362,4.97,109.352,64.445,56.151,38.308,61.876,54.2,40.949,62.397,True
ML7,21,2025-07-24 09:00:00,2025-07-24 09:10:08,2025-07-24 09:22:46,2025-07-24 09:16:27.000,12.63,20.11,26.85,382.59,33.29,27.81,0.605,1.48,1.24,1.36,0.132,Diretto_Entrambi_Tensiometri,63.206,0.13,58.43,0.37,64.427,0.17,53.666,0.32,55.698,0.22,54.448,0.14,39.201,4.55,45.792,4.3,110.233,64.884,56.44,38.181,61.966,54.598,42.369,62.657,True
ML7,22,2025-07-24 10:00:00,2025-07-24 10:10:08,2025-07-24 10:22:49,2025-07-24 10:16:28.500,12.68,21.11,26.88,381.92,33.03,27.58,0.601,1.56,1.31,1.43,0.155,Diretto_Entrambi_Tensiometri,63.288,0.01,58.139,0.17,64.466,0.25,53.848,0.64,55.902,0.06,54.892,1.44,41.249,4.66,45.964,4.32,109.798,64.271,56.762,37.502,61.902,54.874,43.543,62.256,True
ML7,23,2025-07-24 11:00:00,2025-07-24 11:10:08,2025-07-24 11:22:54,2025-07-24 11:16:31.000,12.77,22.11,27.6,381.09,32.7,27.31,0.594,1.68,1.44,1.56,0.192,Diretto_Entrambi_Tensiometri,63.512,0.23,58.926,0.89,64.916,1.7,53.606,0.08,55.989,0.2,55.085,0.79,43.536,4.07,47.761,5.36,109.604,64.893,57.027,36.95,62.398,54.885,45.6,62.22,True
ML7,24,2025-07-24 12:00:00,2025-07-24 12:10:08,2025-07-24 12:22:29,2025-07-24 12:16:18.500,12.35,23.1,27.25,380.49,32.46,27.11,0.59,1.81,1.57,1.68,0.226,Diretto_Entrambi_Tensiometri,64.011,0.25,58.81,0.59,66.158,0.95,54.196,1.03,56.778,0.11,55.887,0.5,51.38,0.25,49.815,2.93,111.407,65.45,57.2,36.936,62.916,55.61,50.591,62.649,True
ML7,25,2025-07-24 13:00:00,2025-07-24 13:10:08,2025-07-24 13:22:37,2025-07-24 13:16:22.500,12.48,24.1,26.72,379.92,32.23,26.92,0.586,1.9,1.67,1.78,0.251,Diretto_Entrambi_Tensiometri,64.41,0.12,59.689,1.32,66.244,0.12,54.567,1.06,57.7,0.47,56.269,1.58,52.583,0.94,50.682,2.27,112.194,65.854,57.03,36.405,63.387,56.164,51.624,62.583,True
ML7,26,2025-07-24 14:00:00,2025-07-24 14:10:08,2025-07-24 14:22:43,2025-07-24 14:16:25.500,12.58,25.1,26.6,379.32,31.99,26.71,0.582,2.05,1.81,1.93,0.285,Diretto_Entrambi_Tensiometri,64.846,0.05,59.696,0.14,66.641,0.17,55.052,0.11,58.414,0.01,56.272,1.07,53.835,0.59,51.333,2.6,112.618,65.844,56.709,36.17,63.659,56.562,52.569,62.45,True
ML7,27,2025-07-24 15:00:00,2025-07-24 15:10:08,2025-07-24 15:22:48,2025-07-24 15:16:28.000,12.67,26.11,26.48,378.75,31.76,26.53,0.577,2.17,1.92,2.04,0.31,Diretto_Entrambi_Tensiometri,65.056,0.12,59.881,0.22,67.66,1.06,55.447,0.94,58.786,0.32,56.466,0.51,58.066,0.9,51.925,2.46,113.169,66.136,56.495,36.02,64.116,56.883,54.91,62.471,True
ML7,28,2025-07-24 16:00:00,2025-07-24 16:10:08,2025-07-24 16:22:48,2025-07-24 16:16:28.000,12.67,27.11,26.29,378.22,31.55,26.35,0.574,2.25,2.01,2.12,0.327,Diretto_Entrambi_Tensiometri,65.368,0.05,60.415,0.93,68.086,1.51,55.79,0.78,59.131,0.55,56.504,0.3,58.329,0.02,52.501,3.12,113.217,66.259,56.073,35.603,64.544,57.124,55.338,62.208,True
ML7,29,2025-07-24 17:00:00,2025-07-24 17:10:08,2025-07-24 17:22:56,2025-07-24 17:16:32.000,12.8,28.11,26.22,377.67,31.33,26.16,0.57,2.38,2.13,2.25,0.353,Diretto_Entrambi_Tensiometri,65.772,0.25,60.77,0.6,68.765,1.05,56.467,0.69,59.777,0.73,57.317,1.01,48.303,0.33,53.133,3.2,111.411,66.313,57.291,35.719,65.018,57.837,50.66,62.356,True
ML7,30,2025-07-24 18:00:00,2025-07-24 18:10:08,2025-07-24 18:22:52,2025-07-24 18:16:30.000,12.73,29.11,26.19,377.15,31.12,25.99,0.566,2.47,2.24,2.35,0.371,Diretto_Entrambi_Tensiometri,66.13,0.16,61.094,1.16,69.395,0.99,56.492,0.31,60.376,0.9,57.481,0.9,48.191,1.49,53.582,2.01,112.012,66.698,57.511,35.625,65.45,58.093,50.815,62.549,True
ML7,31,2025-07-24 19:00:00,2025-07-24 19:10:08,2025-07-24 19:22:51,2025-07-24 19:16:29.500,12.72,30.11,26.15,376.65,30.92,25.82,0.562,2.59,2.35,2.47,0.392,Diretto_Entrambi_Tensiometri,66.367,0.19,61.089,0.53,70.001,0.8,56.85,0.11,60.852,0.63,57.545,0.18,49.409,1.26,54.016,2.12,112.321,67.132,57.574,35.362,65.716,58.39,51.661,62.595,True
ML7,32,2025-07-24 20:00:00,2025-07-24 20:10:08,2025-07-24 20:22:51,2025-07-24 20:16:29.500,12.72,31.11,25.99,376.15,30.72,25.65,0.559,2.69,2.45,2.57,0.41,Diretto_Entrambi_Tensiometri,66.601,0.22,61.325,0.73,70.71,1.02,57.371,0.36,61.325,1.0,58.262,1.07,50.96,1.42,54.768,2.37,112.526,67.731,57.506,35.18,66.1,58.962,52.83,62.663,True
ML7,33,2025-07-24 21:00:00,2025-07-24 21:10:08,2025-07-24 21:22:58,2025-07-24 21:16:33.000,12.83,32.11,25.89,375.68,30.53,25.5,0.555,2.79,2.54,2.66,0.426,Diretto_Entrambi_Tensiometri,66.835,0.11,61.489,0.72,70.931,0.28,57.856,1.02,61.824,0.97,58.137,0.28,53.329,0.81,55.186,3.21,111.989,68.276,57.51,35.022,66.305,59.245,54.25,62.644,True
ML7,34,2025-07-24 22:00:00,2025-07-24 22:10:08,2025-07-24 22:23:06,2025-07-24 22:16:37.000,12.97,33.11,25.79,375.26,30.36,25.36,0.552,2.89,2.65,2.77,0.442,Diretto_Entrambi_Tensiometri,66.975,0.25,61.814,1.57,71.546,0.18,57.616,0.28,61.518,1.6,58.786,0.86,53.912,0.78,56.107,2.48,110.015,71.022,57.66,35.004,66.659,59.284,54.999,63.017,True
ML7,35,2025-07-24 23:00:00,2025-07-24 23:10:08,2025-07-24 23:23:09,2025-07-24 23:16:38.500,13.02,34.11,25.71,374.82,30.19,25.21,0.549,2.98,2.73,2.85,0.455,Diretto_Entrambi_Tensiometri,67.623,0.36,61.898,0.04,71.53,0.01,58.278,0.9,61.699,1.29,58.953,0.24,52.275,0.96,56.443,3.18,110.479,71.578,57.57,35.074,66.899,59.625,54.319,63.214,True
ML7,36,2025-07-25 00:00:00,2025-07-25 00:10:08,2025-07-25 00:22:56,2025-07-25 00:16:32.000,12.8,35.11,25.68,374.38,30.01,25.06,0.546,3.09,2.84,2.96,0.472,Diretto_Entrambi_Tensiometri,67.933,0.26,62.212,0.95,72.288,0.56,58.728,1.04,61.226,1.12,58.94,0.14,54.874,0.55,58.074,2.7,108.554,71.088,57.533,35.027,67.35,59.621,56.451,62.797,True
ML7,37,2025-07-25 01:00:00,2025-07-25 01:10:08,2025-07-25 01:22:55,2025-07-25 01:16:31.500,12.78,36.11,25.6,373.96,29.84,24.92,0.543,3.2,2.95,3.08,0.488,Diretto_Entrambi_Tensiometri,68.24,0.31,62.57,1.23,72.827,0.0,58.802,0.05,61.77,0.89,59.656,0.65,57.683,0.18,58.765,2.98,109.221,71.383,57.615,34.616,67.748,60.063,58.221,62.795,True
ML7,38,2025-07-25 02:00:00,2025-07-25 02:10:08,2025-07-25 02:23:03,2025-07-25 02:16:35.500,12.92,37.11,25.58,373.53,29.67,24.78,0.539,3.29,3.05,3.17,0.501,Diretto_Entrambi_Tensiometri,68.434,0.2,62.392,1.29,73.486,0.08,59.096,0.15,62.129,1.12,59.916,0.98,57.618,1.37,59.038,2.64,108.972,71.784,57.586,34.475,67.952,60.367,58.324,62.776,True
ML7,39,2025-07-25 03:00:00,2025-07-25 03:10:08,2025-07-25 03:23:09,2025-07-25 03:16:38.500,13.02,38.11,25.53,373.1,29.5,24.64,0.536,3.41,3.16,3.28,0.516,Diretto_Entrambi_Tensiometri,68.723,0.18,62.534,0.97,74.302,0.37,59.691,0.32,62.739,0.99,59.943,0.33,54.083,0.71,60.009,2.79,109.104,72.41,57.686,34.441,68.35,60.775,56.969,62.943,True
ML7,40,2025-07-25 04:00:00,2025-07-25 04:10:08,2025-07-25 04:23:09,2025-07-25 04:16:38.500,13.02,39.11,25.52,372.67,29.33,24.49,0.533,3.5,3.24,3.37,0.527,Diretto_Entrambi_Tensiometri,68.873,0.21,62.821,0.8,74.516,0.18,60.053,1.11,62.912,1.19,60.389,0.53,54.282,0.66,60.251,2.59,108.906,72.701,57.829,34.236,68.57,61.105,57.189,62.922,True
ML7,41,2025-07-25 05:00:00,2025-07-25 05:10:08,2025-07-25 05:23:01,2025-07-25 05:16:34.500,12.88,40.11,25.48,372.2,29.14,24.34,0.53,3.61,3.36,3.48,0.542,Diretto_Entrambi_Tensiometri,69.243,0.28,63.19,1.0,75.139,0.53,60.045,0.2,64.358,1.22,60.842,0.21,55.563,1.96,59.892,3.1,108.886,74.421,57.516,34.183,69.018,61.72,57.687,63.178,True
ML7,42,2025-07-25 06:00:00,2025-07-25 06:10:08,2025-07-25 06:22:55,2025-07-25 06:16:31.500,12.78,41.11,25.43,371.74,28.95,24.18,0.526,3.73,3.48,3.6,0.556,Diretto_Entrambi_Tensiometri,69.579,0.16,63.669,1.28,75.668,0.29,60.454,0.96,64.797,1.1,61.262,0.14,55.803,1.71,60.338,2.47,109.111,74.732,57.642,34.145,69.466,62.143,58.026,63.294,True
ML7,43,2025-07-25 07:00:00,2025-07-25 07:10:08,2025-07-25 07:23:12,2025-07-25 07:16:40.000,13.07,42.11,25.42,371.32,28.79,24.04,0.523,3.86,3.6,3.72,0.571,Diretto_Entrambi_Tensiometri,69.846,0.22,63.57,0.33,76.24,0.67,60.365,0.09,65.454,1.29,61.507,0.05,57.187,0.5,60.853,2.49,109.16,75.226,57.772,34.098,69.693,62.404,58.992,63.419,True
ML7,44,2025-07-25 08:00:00,2025-07-25 08:10:09,2025-07-25 08:23:01,2025-07-25 08:16:35.000,12.87,43.11,25.5,370.87,28.61,23.89,0.52,3.98,3.72,3.85,0.585,Diretto_Entrambi_Tensiometri,70.16,0.29,63.772,0.04,76.663,0.45,60.923,0.55,65.846,1.5,61.844,0.14,59.86,0.96,61.396,2.59,109.227,75.585,57.936,34.021,70.001,62.835,60.623,63.513,True
ML7,45,2025-07-25 09:00:00,2025-07-25 09:10:08,2025-07-25 09:22:57,2025-07-25 09:16:32.500,12.82,44.11,25.56,370.44,28.44,23.75,0.517,4.11,3.84,3.97,0.599,Diretto_Entrambi_Tensiometri,70.519,0.18,64.087,0.72,77.166,0.1,61.146,0.16,66.38,1.26,62.154,0.23,60.54,1.51,61.114,3.1,109.132,76.905,58.081,33.977,70.388,63.187,60.826,63.794,True
ML7,46,2025-07-25 10:00:00,2025-07-25 10:10:08,2025-07-25 10:23:03,2025-07-25 10:16:35.500,12.92,45.11,25.58,369.99,28.26,23.6,0.514,4.23,3.97,4.1,0.613,Diretto_Entrambi_Tensiometri,70.821,0.28,64.244,0.19,77.683,0.36,61.502,0.03,66.742,1.06,62.505,0.14,63.566,1.32,61.406,3.09,109.346,77.532,58.269,33.891,70.703,63.543,62.477,63.966,True
ML7,47,2025-07-25 11:00:00,2025-07-25 11:10:08,2025-07-25 11:23:19,2025-07-25 11:16:43.500,13.18,46.11,25.62,369.57,28.09,23.46,0.511,4.37,4.11,4.24,0.627,Diretto_Entrambi_Tensiometri,71.171,0.2,64.627,0.88,78.399,0.62,61.964,0.15,67.344,1.24,63.201,0.51,66.642,1.0,61.932,2.6,109.617,78.242,58.538,33.943,71.177,64.129,64.244,64.25,True
ML7,48,2025-07-25 12:00:00,2025-07-25 12:10:08,2025-07-25 12:23:21,2025-07-25 12:16:44.500,13.22,47.11,25.68,369.11,27.9,23.3,0.507,4.51,4.24,4.38,0.641,Diretto_Entrambi_Tensiometri,71.416,0.15,64.85,0.16,78.972,0.72,62.485,0.55,67.853,1.4,63.362,0.06,65.003,0.43,62.162,2.95,110.093,78.802,58.728,33.975,71.514,64.524,63.567,64.502,True
ML7,49,2025-07-25 13:00:00,2025-07-25 13:10:08,2025-07-25 13:23:17,2025-07-25 13:16:42.500,13.15,48.11,25.67,368.66,27.72,23.15,0.504,4.67,4.39,4.53,0.656,Diretto_Entrambi_Tensiometri,71.764,0.16,65.702,0.76,79.041,0.01,62.964,0.73,68.517,1.46,64.103,0.77,70.957,0.77,62.803,2.58,111.568,79.463,59.0,34.214,71.964,65.151,66.756,65.041,True
ML7,50,2025-07-25 14:00:00,2025-07-25 14:10:08,2025-07-25 14:23:27,2025-07-25 14:16:47.500,13.32,49.11,25.74,368.2,27.54,23.0,0.501,4.81,4.53,4.66,0.669,Diretto_Entrambi_Tensiometri,72.027,0.2,65.616,0.24,79.813,0.57,63.407,0.19,69.082,1.28,64.353,0.19,72.732,1.16,63.05,3.09,111.255,80.328,59.141,34.117,72.254,65.568,67.718,65.165,True
ML7,51,2025-07-25 15:00:00,2025-07-25 15:10:09,2025-07-25 15:23:24,2025-07-25 15:16:46.500,13.25,50.11,25.82,367.74,27.35,22.85,0.497,4.99,4.7,4.84,0.685,Diretto_Entrambi_Tensiometri,72.469,0.24,66.218,0.06,80.382,0.61,63.813,0.11,69.739,1.15,64.781,0.0,76.845,1.13,63.171,2.2,111.978,80.962,59.46,34.408,72.794,66.061,69.673,65.626,True
ML7,52,2025-07-25 16:00:00,2025-07-25 16:10:08,2025-07-25 16:23:23,2025-07-25 16:16:45.500,13.25,51.11,25.73,367.24,27.16,22.68,0.494,5.17,4.87,5.02,0.7,Diretto_Entrambi_Tensiometri,72.824,0.3,66.82,0.49,80.722,0.55,64.304,0.53,70.322,1.23,65.252,0.06,83.393,1.68,63.814,3.07,112.835,81.828,59.597,34.481,73.236,66.574,72.95,65.999,True
ML7,53,2025-07-25 17:00:00,2025-07-25 17:10:08,2025-07-25 17:23:30,2025-07-25 17:16:49.000,13.37,52.11,25.7,366.76,26.97,22.52,0.49,5.36,5.05,5.2,0.716,Diretto_Entrambi_Tensiometri,73.247,0.25,67.172,0.05,81.638,0.91,64.998,0.57,71.02,1.08,65.829,0.21,84.452,1.69,64.316,2.92,113.028,82.612,60.041,34.589,73.783,67.23,73.699,66.36,True
ML7,54,2025-07-25 18:00:00,2025-07-25 18:10:08,2025-07-25 18:23:34,2025-07-25 18:16:51.000,13.43,53.11,25.58,366.26,26.76,22.35,0.487,5.56,5.24,5.4,0.732,Diretto_Entrambi_Tensiometri,73.652,0.17,67.835,0.34,82.152,0.17,65.578,0.65,71.94,1.41,66.264,0.01,88.078,0.91,64.814,2.52,113.783,83.196,60.34,34.54,74.317,67.869,75.556,66.646,True
ML7,55,2025-07-25 19:00:00,2025-07-25 19:10:08,2025-07-25 19:23:41,2025-07-25 19:16:54.500,13.55,54.11,25.49,365.74,26.56,22.18,0.483,5.76,5.44,5.6,0.748,Diretto_Entrambi_Tensiometri,74.076,0.18,68.096,0.44,82.685,0.51,66.198,0.72,72.656,1.33,66.769,0.11,89.916,1.48,65.416,2.4,114.345,83.627,60.733,34.683,74.715,68.48,76.694,66.993,True
ML7,56,2025-07-25 20:00:00,2025-07-25 20:10:08,2025-07-25 20:23:38,2025-07-25 20:16:53.000,13.5,55.11,25.44,365.24,26.36,22.01,0.479,5.98,5.64,5.81,0.764,Diretto_Entrambi_Tensiometri,74.473,0.26,68.803,0.06,83.158,0.53,66.803,0.63,73.421,1.01,67.306,0.19,90.676,1.79,66.128,3.01,115.012,84.399,60.977,34.838,75.249,69.113,77.435,67.387,True
ML7,57,2025-07-25 21:00:00,2025-07-25 21:10:08,2025-07-25 21:23:28,2025-07-25 21:16:48.000,13.33,56.11,25.32,364.77,26.17,21.85,0.476,6.2,5.85,6.02,0.78,Diretto_Entrambi_Tensiometri,74.884,0.15,69.029,0.28,83.939,0.52,67.114,0.4,74.253,1.2,68.125,0.24,92.669,1.46,66.452,2.42,115.332,84.943,61.4,34.64,75.706,69.761,78.473,67.563,True
ML7,58,2025-07-25 22:00:00,2025-07-25 22:10:08,2025-07-25 22:23:27,2025-07-25 22:16:47.500,13.32,57.11,25.28,364.27,25.97,21.69,0.472,6.45,6.07,6.26,0.796,Diretto_Entrambi_Tensiometri,75.337,0.32,69.458,0.1,84.757,0.46,67.901,1.02,75.04,1.43,68.358,0.08,94.53,1.39,67.496,2.11,115.986,85.862,61.778,34.836,76.261,70.359,79.877,68.04,True
ML7,59,2025-07-25 23:00:00,2025-07-25 23:10:08,2025-07-25 23:23:32,2025-07-25 23:16:50.000,13.4,58.11,25.17,363.76,25.76,21.52,0.468,6.71,6.31,6.51,0.813,Diretto_Entrambi_Tensiometri,75.833,0.2,70.322,0.46,85.148,0.31,68.408,0.47,75.987,1.36,68.961,0.28,97.895,1.18,67.963,2.38,118.894,86.838,62.211,34.951,76.861,71.037,81.567,68.833,True
ML7,60,2025-07-26 00:00:00,2025-07-26 00:10:08,2025-07-26 00:23:19,2025-07-26 00:16:43.500,13.18,59.11,25.07,363.24,25.56,21.34,0.465,6.99,6.56,6.77,0.831,Diretto_Entrambi_Tensiometri,76.307,0.23,70.503,0.77,86.527,0.64,69.147,0.88,76.934,1.4,69.744,0.28,91.08,2.56,67.444,2.3,115.648,88.283,62.627,35.146,77.501,71.857,78.376,68.851,True
