campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,rho25_geom_upper,rho25_geom_lower,rho25_geom_dipole,rho25_geom_wenner,qualita_qc_pass
ML9,24,2025-07-09 10:00:00,2025-07-09 10:35:05,2025-07-09 10:47:33,2025-07-09 10:41:19.000,12.47,23.1,26.3,441.86,35.57,25.19,0.773,10.21,5.69,7.62,0.882,Diretto_Entrambi_Tensiometri,89.144,0.53,71.547,0.03,27.541,0.59,61.767,0.67,60.294,0.02,33.1,0.11,32.014,1.85,55.559,0.2,39.287,30.907,38.735,29.616,56.004,49.768,42.174,34.355,True
ML9,25,2025-07-09 11:00:00,2025-07-09 11:35:05,2025-07-09 11:47:10,2025-07-09 11:41:07.500,12.08,24.1,26.81,441.06,35.25,24.97,0.766,11.55,6.02,8.34,0.921,Diretto_Entrambi_Tensiometri,97.157,0.68,77.044,0.22,27.121,0.3,65.453,0.97,62.51,0.01,33.418,0.23,32.423,1.57,56.557,0.25,41.297,31.173,39.582,30.192,58.772,51.517,42.822,35.219,True
ML9,26,2025-07-09 12:00:00,2025-07-09 12:35:05,2025-07-09 12:47:22,2025-07-09 12:41:13.500,12.28,25.1,26.27,440.39,34.98,24.78,0.76,12.92,6.43,9.11,0.96,Diretto_Entrambi_Tensiometri,103.613,0.45,81.814,0.32,26.67,0.26,68.561,0.7,64.349,0.06,33.538,0.24,32.668,1.54,57.25,0.66,42.71,31.193,39.912,30.384,60.919,52.891,43.246,35.652,True
ML9,27,2025-07-09 13:00:00,2025-07-09 13:35:05,2025-07-09 13:47:23,2025-07-09 13:41:14.000,12.3,26.1,25.91,439.65,34.68,24.57,0.754,14.39,6.82,9.91,0.996,Diretto_Entrambi_Tensiometri,110.045,0.54,86.704,0.48,26.266,0.52,71.9,0.99,66.272,0.01,33.662,0.24,32.257,0.89,57.952,0.38,44.632,31.167,40.147,30.794,63.047,54.333,43.236,36.213,True
ML9,28,2025-07-09 14:00:00,2025-07-09 14:35:11,2025-07-09 14:47:18,2025-07-09 14:41:14.500,12.12,27.1,25.64,438.91,34.39,24.36,0.748,15.93,7.15,10.67,1.028,Diretto_Entrambi_Tensiometri,117.529,0.44,91.765,0.12,25.753,0.46,75.07,0.67,68.348,0.09,33.81,0.0,31.398,0.86,58.882,0.29,46.41,31.051,40.761,30.982,65.245,55.772,42.997,36.729,True
ML9,29,2025-07-09 15:00:00,2025-07-09 15:35:05,2025-07-09 15:47:33,2025-07-09 15:41:19.000,12.47,28.1,25.64,438.18,34.09,24.15,0.741,17.63,7.57,11.55,1.063,Diretto_Entrambi_Tensiometri,124.99,0.55,96.913,0.34,25.322,0.45,78.273,0.58,70.393,0.03,33.928,0.05,31.008,0.84,58.949,0.31,48.105,31.062,41.255,30.989,67.44,57.179,42.754,37.177,True
ML9,30,2025-07-09 16:00:00,2025-07-09 16:35:05,2025-07-09 16:47:40,2025-07-09 16:41:22.500,12.58,29.1,25.53,437.47,33.81,23.95,0.735,19.31,8.0,12.43,1.094,Diretto_Entrambi_Tensiometri,131.599,0.19,101.203,0.07,24.982,0.66,81.199,0.32,72.189,0.36,34.081,0.01,30.677,0.95,60.62,0.29,49.762,31.101,41.645,30.545,69.293,58.458,43.124,37.458,True
ML9,31,2025-07-09 17:00:00,2025-07-09 17:35:05,2025-07-09 17:47:48,2025-07-09 17:41:26.500,12.72,30.11,25.44,436.82,33.55,23.77,0.729,20.93,8.42,13.28,1.123,Diretto_Entrambi_Tensiometri,136.799,0.24,104.741,0.01,24.826,0.52,83.801,0.86,73.698,0.13,34.128,0.12,30.684,0.47,61.903,0.3,50.896,30.926,41.902,30.117,70.855,59.512,43.582,37.542,True
ML9,32,2025-07-09 18:00:00,2025-07-09 18:35:05,2025-07-09 18:47:59,2025-07-09 18:41:32.000,12.9,31.11,25.39,436.15,33.28,23.58,0.724,22.74,8.86,14.19,1.152,Diretto_Entrambi_Tensiometri,141.087,0.25,108.111,0.27,24.769,0.41,86.155,0.53,75.376,0.24,34.254,0.12,30.677,0.34,62.667,0.28,51.881,30.833,42.262,29.866,72.292,60.591,43.846,37.695,True
ML9,33,2025-07-09 19:00:00,2025-07-09 19:35:06,2025-07-09 19:47:49,2025-07-09 19:41:27.500,12.72,32.11,25.33,435.49,33.02,23.39,0.718,24.82,9.31,15.2,1.182,Diretto_Entrambi_Tensiometri,146.097,0.16,111.998,0.18,24.542,0.54,88.791,0.6,76.937,0.0,34.344,0.17,30.661,0.42,64.068,0.28,53.047,30.596,42.649,29.583,73.777,61.676,44.321,37.829,True
ML9,34,2025-07-09 20:00:00,2025-07-09 20:35:05,2025-07-09 20:47:47,2025-07-09 20:41:26.000,12.7,33.11,25.13,434.82,32.75,23.2,0.712,26.94,9.78,16.24,1.21,Diretto_Entrambi_Tensiometri,150.697,0.35,115.408,0.35,24.518,0.72,91.074,0.22,78.642,0.31,34.556,0.2,30.813,0.32,65.71,0.25,54.013,30.383,43.082,29.254,75.268,62.785,44.997,37.923,True
ML9,35,2025-07-09 21:00:00,2025-07-09 21:35:05,2025-07-09 21:47:47,2025-07-09 21:41:26.000,12.7,34.11,25.04,434.22,32.51,23.03,0.707,28.96,10.22,17.21,1.236,Diretto_Entrambi_Tensiometri,154.765,0.17,118.334,0.12,24.406,0.64,93.345,0.29,79.955,0.13,34.577,0.1,30.992,0.39,66.933,0.11,54.901,30.062,43.472,28.921,76.459,63.666,45.545,37.954,True
ML9,36,2025-07-09 22:00:00,2025-07-09 22:35:05,2025-07-09 22:47:50,2025-07-09 22:41:27.500,12.75,35.11,24.9,433.61,32.27,22.86,0.701,31.43,10.79,18.42,1.265,Diretto_Entrambi_Tensiometri,158.61,0.16,121.248,0.01,24.417,0.66,95.665,0.43,81.674,0.16,34.75,0.09,31.144,0.27,68.102,0.43,55.846,29.843,43.73,28.88,77.726,64.754,46.054,38.089,True
ML9,37,2025-07-09 23:00:00,2025-07-09 23:35:05,2025-07-09 23:47:53,2025-07-09 23:41:29.000,12.8,36.11,24.75,433.04,32.04,22.7,0.697,33.6,11.32,19.5,1.29,Diretto_Entrambi_Tensiometri,163.539,0.13,124.823,0.08,24.415,0.52,98.413,0.36,83.368,0.22,34.872,0.05,31.29,0.1,69.772,0.13,56.882,29.613,44.276,28.8,79.285,65.894,46.724,38.283,True
ML9,38,2025-07-10 00:00:00,2025-07-10 00:35:05,2025-07-10 00:47:46,2025-07-10 00:41:25.500,12.68,37.11,24.65,432.47,31.81,22.53,0.692,35.82,11.89,20.63,1.315,Diretto_Entrambi_Tensiometri,167.779,0.15,128.479,0.15,24.34,0.45,101.106,0.26,85.09,0.01,34.967,0.09,31.374,0.06,71.293,0.36,57.976,29.39,44.378,28.693,80.655,67.005,47.294,38.379,True
ML9,39,2025-07-10 01:00:00,2025-07-10 01:35:05,2025-07-10 01:47:44,2025-07-10 01:41:24.500,12.65,38.11,24.54,431.9,31.58,22.37,0.687,38.32,12.5,21.89,1.34,Diretto_Entrambi_Tensiometri,170.669,0.14,130.949,0.02,24.411,0.49,103.244,0.6,86.727,0.05,35.106,0.03,31.437,0.12,72.68,0.18,59.158,29.17,44.667,28.66,81.711,67.993,47.8,38.553,True
ML9,40,2025-07-10 02:00:00,2025-07-10 02:35:06,2025-07-10 02:47:38,2025-07-10 02:41:22.000,12.53,39.1,24.43,431.31,31.35,22.2,0.681,41.12,13.11,23.21,1.366,Diretto_Entrambi_Tensiometri,174.653,0.08,134.339,0.11,24.437,0.54,105.682,0.42,88.489,0.12,35.214,0.01,31.607,0.16,74.202,0.16,60.373,28.895,45.223,28.584,83.076,69.056,48.428,38.751,True
ML9,41,2025-07-10 03:00:00,2025-07-10 03:35:05,2025-07-10 03:47:38,2025-07-10 03:41:21.500,12.55,40.1,24.27,430.72,31.11,22.04,0.676,44.49,13.76,24.75,1.393,Diretto_Entrambi_Tensiometri,177.467,0.21,137.197,0.11,24.498,0.37,108.026,0.31,90.199,0.05,35.384,0.01,31.717,0.03,76.159,0.18,61.815,28.554,45.559,28.636,84.178,70.121,49.148,38.955,True
ML9,42,2025-07-10 04:00:00,2025-07-10 04:35:05,2025-07-10 04:48:00,2025-07-10 04:41:32.500,12.92,41.11,24.21,430.14,30.88,21.87,0.671,47.3,14.36,26.06,1.416,Diretto_Entrambi_Tensiometri,180.979,0.08,140.409,0.05,24.451,0.45,110.567,0.19,91.931,0.11,35.453,0.03,31.777,0.18,77.971,0.16,63.047,28.16,45.686,28.462,85.331,71.162,49.776,38.98,True
ML9,43,2025-07-10 05:00:00,2025-07-10 05:35:05,2025-07-10 05:48:17,2025-07-10 05:41:41.000,13.2,42.11,24.17,429.57,30.65,21.71,0.666,50.8,15.08,27.68,1.442,Diretto_Entrambi_Tensiometri,183.912,0.13,143.255,0.18,24.507,0.37,112.991,0.39,93.788,0.1,35.537,0.02,31.869,0.4,79.632,0.27,64.139,27.803,46.083,28.274,86.431,72.214,50.377,39.042,True
ML9,44,2025-07-10 06:00:00,2025-07-10 06:35:05,2025-07-10 06:48:18,2025-07-10 06:41:41.500,13.22,43.11,24.93,428.92,30.39,21.53,0.661,51.32,15.48,28.18,1.45,Diretto_Entrambi_Tensiometri,187.962,0.27,147.439,0.49,24.022,0.92,115.999,0.11,95.603,0.45,35.071,0.63,30.412,0.22,80.528,0.12,63.798,26.994,46.268,27.693,87.317,72.995,49.488,38.542,True
ML9,45,2025-07-10 07:00:00,2025-07-10 07:35:05,2025-07-10 07:48:18,2025-07-10 07:41:41.500,13.22,44.11,25.68,428.25,30.12,21.34,0.655,58.44,16.28,30.85,1.489,Diretto_Entrambi_Tensiometri,193.113,0.23,151.499,0.13,24.302,0.23,119.488,0.44,98.076,0.26,35.47,0.13,31.809,0.2,83.174,0.14,67.298,26.931,46.932,27.925,89.253,74.63,51.436,39.258,True
ML9,46,2025-07-10 08:00:00,2025-07-10 08:35:05,2025-07-10 08:48:29,2025-07-10 08:41:47.000,13.4,45.11,25.96,427.59,29.86,21.15,0.649,62.66,16.99,32.63,1.514,Diretto_Entrambi_Tensiometri,198.227,0.13,156.118,0.08,24.054,0.21,123.078,0.41,100.309,0.1,35.275,0.0,31.911,0.15,84.26,0.03,68.572,26.617,47.061,27.804,90.629,75.799,51.854,39.311,True
ML9,47,2025-07-10 09:00:00,2025-07-10 09:35:05,2025-07-10 09:48:25,2025-07-10 09:41:45.000,13.33,46.11,26.42,426.92,29.59,20.96,0.643,67.71,17.75,34.67,1.54,Diretto_Entrambi_Tensiometri,203.72,0.14,161.66,0.44,23.827,0.5,126.889,0.35,102.997,0.06,35.266,0.01,32.459,0.62,85.629,0.02,69.903,26.409,47.423,27.948,92.236,77.245,52.72,39.55,True
ML9,48,2025-07-10 10:00:00,2025-07-10 10:35:05,2025-07-10 10:48:22,2025-07-10 10:41:43.500,13.28,47.11,26.79,426.17,29.29,20.75,0.637,73.86,18.59,37.05,1.569,Diretto_Entrambi_Tensiometri,209.069,0.3,166.355,0.26,23.617,0.34,130.041,0.53,105.17,0.25,35.289,0.13,32.711,0.4,86.849,0.08,71.642,26.134,47.921,27.759,93.652,78.44,53.3,39.726,True
ML9,49,2025-07-10 11:00:00,2025-07-10 11:35:08,2025-07-10 11:48:33,2025-07-10 11:41:50.500,13.42,48.11,26.28,425.52,29.03,20.56,0.631,82.61,19.78,40.42,1.607,Diretto_Entrambi_Tensiometri,214.3,0.37,170.928,0.14,23.585,0.65,133.851,0.42,107.763,0.37,35.374,0.32,32.75,0.37,87.897,0.02,74.12,26.002,48.387,27.765,95.241,79.908,53.653,40.114,True
ML9,50,2025-07-10 12:00:00,2025-07-10 12:35:08,2025-07-10 12:48:16,2025-07-10 12:41:42.000,13.13,49.11,25.83,424.9,28.79,20.39,0.626,91.23,20.88,43.64,1.64,Diretto_Entrambi_Tensiometri,218.949,0.18,174.698,0.1,23.719,0.02,137.405,0.39,110.222,0.29,35.42,0.24,33.001,0.7,89.63,0.08,76.535,25.849,48.506,27.71,96.808,81.253,54.386,40.382,True
ML9,51,2025-07-10 13:00:00,2025-07-10 13:35:08,2025-07-10 13:48:17,2025-07-10 13:41:42.500,13.15,50.11,25.65,424.33,28.56,20.23,0.621,98.41,21.97,46.5,1.667,Diretto_Entrambi_Tensiometri,222.254,0.05,178.187,0.1,23.621,0.04,140.283,0.15,112.455,0.06,35.354,0.15,33.022,0.5,90.543,0.11,78.226,25.701,48.904,27.525,97.801,82.314,54.68,40.56,True
ML9,52,2025-07-10 14:00:00,2025-07-10 14:35:08,2025-07-10 14:48:22,2025-07-10 14:41:45.000,13.23,51.11,25.75,423.77,28.33,20.07,0.616,105.89,23.11,49.47,1.694,Diretto_Entrambi_Tensiometri,226.087,0.18,182.241,0.01,23.493,0.11,143.157,0.17,114.59,0.41,35.365,0.12,33.071,0.13,91.448,0.05,80.366,25.614,48.93,27.418,98.921,83.402,54.993,40.765,True
ML9,53,2025-07-10 15:00:00,2025-07-10 15:35:08,2025-07-10 15:48:04,2025-07-10 15:41:36.000,12.93,52.11,25.78,423.23,28.12,19.92,0.611,113.3,24.34,52.52,1.72,Diretto_Entrambi_Tensiometri,230.644,0.14,186.702,0.05,23.296,0.0,146.391,0.27,116.997,0.28,35.361,0.2,33.229,0.4,93.078,0.0,82.755,25.635,49.427,27.317,100.105,84.607,55.614,41.139,True
ML9,54,2025-07-10 16:00:00,2025-07-10 16:35:08,2025-07-10 16:48:27,2025-07-10 16:41:47.500,13.32,53.11,25.73,422.65,27.88,19.75,0.606,122.33,25.59,55.95,1.748,Diretto_Entrambi_Tensiometri,233.972,0.25,190.316,0.04,23.247,0.24,149.195,0.2,119.137,0.17,35.411,0.23,33.122,0.51,94.147,0.08,85.021,25.53,49.537,27.303,101.158,85.7,55.842,41.393,True
ML9,55,2025-07-10 17:00:00,2025-07-10 17:35:08,2025-07-10 17:48:06,2025-07-10 17:41:37.000,12.97,54.11,25.64,422.06,27.65,19.58,0.601,132.36,27.03,59.81,1.777,Diretto_Entrambi_Tensiometri,236.13,0.3,193.661,0.18,23.286,0.21,151.838,0.25,121.431,0.4,35.556,0.14,32.601,0.03,95.464,0.17,88.368,25.383,50.051,27.246,102.117,86.871,55.787,41.82,True
ML9,56,2025-07-10 18:00:00,2025-07-10 18:35:08,2025-07-10 18:48:15,2025-07-10 18:41:41.500,13.12,55.11,25.63,421.44,27.4,19.41,0.596,142.65,28.42,63.67,1.804,Diretto_Entrambi_Tensiometri,239.163,0.38,196.779,0.23,23.357,0.08,154.825,0.17,123.69,0.27,35.585,0.1,32.073,0.13,96.777,0.03,91.314,25.35,50.189,27.185,103.204,88.0,55.713,42.156,True
ML9,57,2025-07-10 19:00:00,2025-07-10 19:35:08,2025-07-10 19:48:46,2025-07-10 19:41:57.000,13.63,56.11,25.52,420.83,27.15,19.23,0.59,154.36,30.06,68.11,1.833,Diretto_Entrambi_Tensiometri,241.903,0.53,199.469,0.27,23.533,0.09,157.48,0.27,126.063,0.36,35.73,0.16,31.487,0.26,98.268,0.07,94.455,25.264,50.585,27.214,104.327,89.183,55.625,42.573,True
ML9,58,2025-07-10 20:00:00,2025-07-10 20:35:08,2025-07-10 20:48:49,2025-07-10 20:41:58.500,13.68,57.11,25.35,420.22,26.91,19.06,0.585,168.83,31.61,73.05,1.864,Diretto_Entrambi_Tensiometri,245.335,0.45,202.699,0.26,23.668,0.14,160.068,0.25,128.423,0.25,35.912,0.2,31.181,0.1,99.419,0.13,97.676,25.256,50.903,27.215,105.582,90.378,55.677,42.996,True
ML9,59,2025-07-10 21:00:00,2025-07-10 21:35:08,2025-07-10 21:48:31,2025-07-10 21:41:49.500,13.38,58.11,25.14,419.61,26.67,18.89,0.58,183.54,33.43,78.33,1.894,Diretto_Entrambi_Tensiometri,248.424,0.5,205.578,0.15,23.9,0.0,162.944,0.18,131.048,0.26,36.084,0.25,30.694,0.19,100.356,0.25,101.086,25.304,51.298,27.239,106.87,91.677,55.501,43.48,True
ML9,60,2025-07-10 22:00:00,2025-07-10 22:35:08,2025-07-10 22:48:35,2025-07-10 22:41:51.500,13.45,59.11,25.06,419.07,26.45,18.74,0.575,198.29,35.27,83.63,1.922,Diretto_Entrambi_Tensiometri,252.317,0.5,209.178,0.27,23.89,0.32,165.628,0.16,133.468,0.34,36.165,0.27,30.377,0.29,101.326,0.09,103.616,25.372,51.769,27.035,108.034,92.811,55.48,43.797,True
