campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,rho25_geom_upper,rho25_geom_lower,rho25_geom_dipole,rho25_geom_wenner,qualita_qc_pass
ML8,62,2025-07-05 07:00:00,2025-07-05 07:17:08,2025-07-05 07:29:13,2025-07-05 07:23:10.500,12.08,61.1,26.1,413.14,22.16,15.49,0.482,673.89,89.3,245.31,2.39,Esteso_Top_Diretto_Bottom,81.202,0.77,74.123,0.02,68.689,0.88,71.484,0.55,78.196,0.79,70.063,0.02,141.529,0.32,52.36,1.41,73.829,70.64,57.709,103.662,74.496,73.163,86.084,74.737,True
ML8,63,2025-07-05 08:00:00,2025-07-05 08:17:08,2025-07-05 08:29:03,2025-07-05 08:23:05.500,11.92,62.1,26.06,412.54,21.92,15.32,0.477,711.02,97.14,262.8,2.42,Esteso_Top_Diretto_Bottom,81.729,0.83,74.498,0.25,68.861,0.39,71.689,0.8,78.739,0.14,70.224,0.57,147.832,0.29,52.147,0.72,76.987,71.509,57.876,104.123,74.845,73.459,87.801,75.894,True
ML8,64,2025-07-05 09:00:00,2025-07-05 09:17:08,2025-07-05 09:29:08,2025-07-05 09:23:08.000,12.0,63.1,26.23,411.95,21.68,15.15,0.471,748.22,105.52,280.98,2.449,Esteso_Top_Diretto_Bottom,81.862,0.75,74.791,0.34,69.33,0.73,71.851,0.84,79.122,0.77,70.611,0.46,151.084,0.23,51.95,0.14,78.868,72.105,57.978,104.955,75.154,73.768,88.594,76.698,True
ML8,65,2025-07-05 10:00:00,2025-07-05 10:17:08,2025-07-05 10:29:08,2025-07-05 10:23:08.000,12.0,64.1,26.27,411.33,21.43,14.98,0.466,785.4,114.82,300.29,2.478,Esteso_Top_Diretto_Bottom,82.674,0.99,75.394,0.54,69.14,0.65,71.982,0.01,79.935,0.46,70.723,0.28,159.037,0.48,51.556,1.44,82.362,73.09,58.073,105.18,75.534,74.104,90.55,77.871,True
ML8,66,2025-07-05 11:00:00,2025-07-05 11:17:08,2025-07-05 11:29:08,2025-07-05 11:23:08.000,12.0,65.1,26.29,410.72,21.19,14.81,0.461,822.57,124.88,320.51,2.506,Esteso_Top_Diretto_Bottom,83.111,0.7,75.635,1.21,69.595,0.9,72.204,0.46,80.141,1.22,71.702,0.03,163.299,0.08,50.821,1.52,84.068,73.899,58.221,105.62,75.914,74.585,91.099,78.618,True
ML8,67,2025-07-05 12:00:00,2025-07-05 12:17:08,2025-07-05 12:29:13,2025-07-05 12:23:10.500,12.08,66.1,26.41,410.13,20.96,14.64,0.456,859.77,135.67,341.54,2.533,Esteso_Top_Diretto_Bottom,83.504,0.87,76.153,0.47,70.088,0.34,72.089,0.37,80.677,1.1,71.905,0.11,169.196,0.36,50.944,0.36,87.381,74.72,58.374,107.219,76.386,74.781,92.841,79.953,True
ML8,68,2025-07-05 13:00:00,2025-07-05 13:17:08,2025-07-05 13:29:17,2025-07-05 13:23:12.500,12.15,67.1,26.47,409.52,20.71,14.48,0.45,896.97,147.53,363.69,2.561,Oltre_Air_Entry_Top,84.179,1.32,76.38,0.48,70.462,1.39,72.39,0.31,80.985,1.07,72.467,0.35,166.218,0.39,50.712,0.54,89.909,75.672,58.501,109.135,76.803,75.175,91.811,81.183,True
ML8,69,2025-07-05 14:00:00,2025-07-05 14:17:08,2025-07-05 14:29:17,2025-07-05 14:23:12.500,12.15,68.1,26.51,408.96,20.49,14.32,0.445,934.15,160.47,385.95,2.587,Oltre_Air_Entry_Top,84.241,1.12,76.892,0.39,70.762,1.54,72.76,0.26,81.408,0.9,72.751,0.79,171.091,0.05,50.347,1.1,91.274,76.451,58.74,111.327,77.102,75.532,92.811,82.189,True
ML8,70,2025-07-05 15:00:00,2025-07-05 15:17:08,2025-07-05 15:29:18,2025-07-05 15:23:13.000,12.17,69.1,26.67,408.35,20.25,14.15,0.44,971.33,177.97,408.22,2.611,Oltre_Air_Entry_Top,84.867,0.96,77.112,0.32,71.079,1.22,72.332,0.15,81.319,1.24,73.403,0.01,174.467,0.75,49.612,2.22,94.944,77.56,59.093,112.927,77.482,75.581,93.036,83.726,True
ML8,71,2025-07-05 16:00:00,2025-07-05 16:17:08,2025-07-05 16:29:49,2025-07-05 16:23:28.500,12.68,70.11,26.65,407.82,20.03,14.0,0.435,1008.67,206.07,430.58,2.634,Oltre_Air_Entry_Top,86.334,2.66,79.595,1.64,71.313,0.53,76.146,0.21,83.063,0.39,73.703,0.6,178.702,0.93,49.57,0.26,96.722,78.446,59.343,114.621,78.84,77.538,94.118,84.758,True
ML8,72,2025-07-05 17:00:00,2025-07-05 17:17:10,2025-07-05 17:29:55,2025-07-05 17:23:32.500,12.75,71.11,26.65,407.25,19.81,13.84,0.431,1045.89,234.09,452.86,2.656,Oltre_Air_Entry_Top,87.397,2.77,80.6,3.53,71.996,0.32,76.336,1.11,83.796,0.53,74.014,0.7,188.606,0.98,49.159,2.33,101.764,79.528,59.445,113.977,79.747,77.939,96.29,86.052,True
ML8,73,2025-07-05 18:00:00,2025-07-05 18:17:08,2025-07-05 18:29:52,2025-07-05 18:23:30.000,12.73,72.11,26.72,406.73,19.6,13.69,0.426,1083.04,262.05,475.11,2.677,Oltre_Air_Entry_Top,87.771,3.3,80.894,3.37,72.394,1.08,77.221,0.28,84.164,0.07,74.314,0.93,194.296,1.09,49.281,0.84,103.445,80.355,59.768,116.377,80.104,78.459,97.852,87.2,True
ML8,74,2025-07-05 19:00:00,2025-07-05 19:17:08,2025-07-05 19:29:48,2025-07-05 19:23:28.000,12.67,73.11,26.73,406.22,19.39,13.55,0.422,1120.19,290.01,497.36,2.697,Oltre_Air_Entry_Top,88.526,3.5,81.623,4.48,72.672,0.47,77.401,1.25,85.104,0.33,74.651,1.18,203.275,0.74,49.357,0.35,108.32,81.002,60.04,117.044,80.677,78.93,100.165,88.613,True
ML8,75,2025-07-05 20:00:00,2025-07-05 20:17:08,2025-07-05 20:30:15,2025-07-05 20:23:41.500,13.12,74.11,26.74,405.73,19.2,13.41,0.417,1157.51,318.1,519.71,2.716,Oltre_Air_Entry_Top,89.135,3.45,82.167,3.84,72.87,0.9,78.246,0.97,85.369,0.01,75.331,1.14,213.45,0.12,49.02,2.41,112.821,81.686,60.424,118.289,81.114,79.539,102.29,90.089,True
ML8,76,2025-07-05 21:00:00,2025-07-05 21:17:08,2025-07-05 21:30:13,2025-07-05 21:23:40.500,13.08,75.11,26.71,405.26,19.01,13.28,0.413,1194.67,346.07,541.96,2.734,Oltre_Air_Entry_Top,89.661,3.66,82.304,4.34,73.567,0.25,78.76,0.53,85.698,0.02,75.744,1.03,212.948,0.03,49.002,2.48,115.852,82.861,60.802,119.666,81.577,79.96,102.151,91.419,True
ML8,77,2025-07-05 22:00:00,2025-07-05 22:17:08,2025-07-05 22:30:09,2025-07-05 22:23:38.500,13.02,76.11,26.65,404.82,18.83,13.16,0.409,1231.83,374.03,564.21,2.751,Oltre_Air_Entry_Top,90.2,3.34,83.251,5.31,73.842,0.83,79.14,0.06,86.042,0.09,76.135,1.49,216.085,0.01,49.07,1.25,118.862,83.898,61.197,126.521,82.155,80.334,102.972,93.739,True
ML8,78,2025-07-05 23:00:00,2025-07-05 23:17:10,2025-07-05 23:30:10,2025-07-05 23:23:40.000,13.0,77.11,26.56,404.42,18.67,13.05,0.406,1269.02,402.03,586.48,2.768,Oltre_Air_Entry_Top,90.458,3.22,84.057,7.22,74.27,0.53,79.039,0.07,86.259,0.16,76.645,1.46,220.601,0.79,48.722,2.1,132.873,84.931,61.615,127.349,82.657,80.546,103.673,97.005,True
ML8,79,2025-07-06 00:00:00,2025-07-06 00:17:08,2025-07-06 00:30:11,2025-07-06 00:23:39.500,13.05,78.11,26.48,404.02,18.51,12.94,0.402,1306.19,430.0,608.74,2.784,Oltre_Air_Entry_Top,91.009,3.42,85.452,9.28,74.651,0.26,79.784,0.04,86.439,0.17,77.045,1.35,225.863,0.26,49.23,0.48,136.948,86.304,62.013,127.81,83.422,80.995,105.448,98.38,True
ML8,80,2025-07-06 01:00:00,2025-07-06 01:17:08,2025-07-06 01:30:22,2025-07-06 01:23:45.000,13.23,79.11,26.43,403.65,18.36,12.83,0.399,1343.43,458.02,631.04,2.8,Oltre_Air_Entry_Top,91.431,4.07,85.859,9.8,75.055,0.52,80.355,0.02,87.117,0.4,77.269,1.32,233.576,0.06,49.104,1.38,139.829,87.237,62.346,129.045,83.834,81.478,107.096,99.532,True
ML8,81,2025-07-06 02:00:00,2025-07-06 02:17:08,2025-07-06 02:30:18,2025-07-06 02:23:43.000,13.17,80.11,26.41,403.26,18.21,12.72,0.396,1380.58,485.99,653.29,2.815,Oltre_Air_Entry_Top,92.03,3.83,87.11,10.79,75.401,0.57,80.535,0.4,87.211,0.12,77.689,1.53,238.35,0.61,48.831,1.72,146.031,88.626,62.817,129.583,84.552,81.716,107.884,101.311,True
ML8,82,2025-07-06 03:00:00,2025-07-06 03:17:08,2025-07-06 03:30:31,2025-07-06 03:23:49.500,13.38,81.11,26.38,402.91,18.07,12.63,0.393,1417.83,514.02,675.59,2.83,Oltre_Air_Entry_Top,92.358,3.61,88.412,9.75,75.555,0.39,81.105,0.21,87.426,0.08,78.208,1.36,243.346,0.41,49.158,2.81,149.041,89.502,63.232,131.881,85.13,82.157,109.373,102.699,True
ML8,83,2025-07-06 04:00:00,2025-07-06 04:17:08,2025-07-06 04:30:32,2025-07-06 04:23:50.000,13.4,82.11,26.34,402.56,17.93,12.53,0.39,1455.01,542.0,697.86,2.844,Oltre_Air_Entry_Top,93.077,3.88,88.242,11.25,75.998,0.32,81.674,0.26,87.622,0.26,78.529,1.63,245.517,0.42,49.582,0.56,152.805,90.596,63.74,132.88,85.462,82.523,110.332,104.059,True
ML8,84,2025-07-06 05:00:00,2025-07-06 05:17:08,2025-07-06 05:30:31,2025-07-06 05:23:49.500,13.38,83.11,26.3,402.23,17.8,12.44,0.387,1492.18,569.98,720.12,2.857,Oltre_Air_Entry_Top,93.451,3.67,89.506,12.46,76.224,0.01,82.367,0.79,87.197,0.51,78.876,1.53,247.418,0.9,49.856,1.44,157.658,91.772,64.339,134.243,86.068,82.743,111.064,105.73,True
ML8,85,2025-07-06 06:00:00,2025-07-06 06:17:08,2025-07-06 06:30:38,2025-07-06 06:23:53.000,13.5,84.11,26.28,401.91,17.67,12.35,0.384,1529.39,597.99,742.4,2.871,Oltre_Air_Entry_Top,94.266,4.28,91.366,11.24,76.471,0.47,82.481,0.25,87.214,0.37,79.296,1.65,255.05,0.46,50.289,1.22,162.33,92.569,64.885,135.203,87.005,82.934,113.253,107.152,True
ML8,86,2025-07-06 07:00:00,2025-07-06 07:17:08,2025-07-06 07:30:42,2025-07-06 07:23:55.000,13.57,85.11,26.3,401.58,17.54,12.25,0.381,1566.59,625.98,764.67,2.883,Oltre_Air_Entry_Top,94.538,3.82,91.493,10.68,76.539,0.46,83.215,0.46,87.371,0.3,79.561,1.84,254.699,0.02,50.636,0.44,165.625,93.495,65.061,134.933,87.155,83.321,113.565,107.979,True
ML8,87,2025-07-06 08:00:00,2025-07-06 08:17:08,2025-07-06 08:30:41,2025-07-06 08:23:54.500,13.55,86.11,27.06,401.18,17.37,12.14,0.378,1603.76,653.96,786.93,2.896,Oltre_Air_Entry_Top,94.198,3.05,92.203,12.13,76.42,0.71,83.138,0.46,87.052,0.36,79.749,1.64,262.666,0.46,50.459,1.01,172.424,94.537,65.531,137.942,87.23,83.26,115.125,110.176,True
ML8,88,2025-07-06 09:00:00,2025-07-06 09:17:08,2025-07-06 09:30:40,2025-07-06 09:23:54.000,13.53,87.11,27.51,400.74,17.2,12.02,0.374,1640.93,681.94,809.19,2.908,Oltre_Air_Entry_Top,94.92,3.52,97.896,18.07,76.701,0.91,83.757,1.15,87.522,1.33,80.125,1.56,264.768,0.02,50.366,2.07,178.285,96.363,66.106,138.504,89.325,83.747,115.479,111.991,True
ML8,89,2025-07-06 10:00:00,2025-07-06 10:17:08,2025-07-06 10:30:52,2025-07-06 10:24:00.000,13.73,88.12,28.17,400.31,17.03,11.9,0.37,1678.17,709.96,831.49,2.92,Oltre_Air_Entry_Top,95.435,3.09,98.414,15.01,76.233,0.17,84.649,0.26,87.521,1.32,80.829,1.94,268.844,0.98,50.327,2.95,179.831,97.898,66.671,142.595,89.461,84.288,116.319,113.742,True
ML8,90,2025-07-06 11:00:00,2025-07-06 11:17:08,2025-07-06 11:31:12,2025-07-06 11:24:10.000,14.07,89.12,29.03,399.82,16.83,11.76,0.366,1715.45,738.02,853.82,2.931,Oltre_Air_Entry_Top,96.264,3.42,99.216,15.6,76.313,0.01,85.481,0.88,87.176,0.36,81.72,0.9,259.303,0.4,50.862,0.69,180.009,100.254,67.582,146.672,89.994,84.761,114.842,115.649,True
ML8,91,2025-07-06 12:00:00,2025-07-06 12:17:08,2025-07-06 12:31:46,2025-07-06 12:24:27.000,14.63,90.12,28.31,399.51,16.71,11.68,0.363,1752.81,766.13,876.18,2.943,Oltre_Air_Entry_Top,97.663,3.76,101.049,17.3,76.732,0.4,87.65,0.27,88.907,0.8,82.934,1.07,267.493,3.57,50.986,2.72,184.127,102.279,68.453,148.162,91.148,86.458,116.784,117.56,True
ML8,92,2025-07-06 13:00:00,2025-07-06 13:17:08,2025-07-06 13:30:58,2025-07-06 13:24:03.000,13.83,91.12,27.92,399.15,16.56,11.58,0.36,1789.73,793.93,898.3,2.953,Oltre_Air_Entry_Top,98.494,3.34,105.548,23.72,75.649,0.83,88.182,0.9,90.307,1.5,83.505,1.48,284.401,0.75,51.75,1.97,196.051,103.02,69.203,149.432,92.304,87.285,121.317,120.217,True
ML8,93,2025-07-06 14:00:00,2025-07-06 14:17:08,2025-07-06 14:30:56,2025-07-06 14:24:02.000,13.8,92.12,27.71,398.78,16.42,11.47,0.357,1826.9,821.9,920.55,2.964,Oltre_Air_Entry_Top,100.16,4.5,110.07,27.54,75.039,1.09,89.939,0.23,90.799,0.59,84.479,1.29,291.617,0.54,51.62,2.9,203.374,104.703,69.826,148.553,93.875,88.361,122.692,121.91,True
ML8,94,2025-07-06 15:00:00,2025-07-06 15:17:08,2025-07-06 15:30:48,2025-07-06 15:23:58.000,13.67,93.11,27.53,398.45,16.29,11.38,0.354,1864.04,849.85,942.79,2.974,Oltre_Air_Entry_Top,101.329,4.89,112.249,26.38,74.362,2.87,90.781,0.89,91.929,1.05,85.45,1.76,299.513,1.11,52.629,2.78,218.293,106.243,70.771,151.285,94.571,89.341,125.551,125.53,False
ML8,95,2025-07-06 16:00:00,2025-07-06 16:17:08,2025-07-06 16:30:41,2025-07-06 16:23:54.500,13.55,94.11,27.4,398.12,16.15,11.29,0.351,1901.18,877.8,965.03,2.985,Oltre_Air_Entry_Top,102.133,5.07,114.361,30.47,71.829,4.0,92.115,1.12,92.464,0.73,85.916,1.8,306.501,1.36,52.789,3.97,217.882,107.853,71.291,146.729,94.315,90.114,127.2,125.213,False
ML8,96,2025-07-06 17:00:00,2025-07-06 17:17:08,2025-07-06 17:30:45,2025-07-06 17:23:56.500,13.62,95.11,27.42,397.81,16.03,11.2,0.348,1938.37,905.8,987.31,2.994,Oltre_Air_Entry_Top,102.932,4.24,118.938,30.97,70.486,6.21,94.14,0.22,93.339,0.97,87.014,1.6,306.84,1.89,52.694,3.83,224.187,109.576,72.025,152.204,95.205,91.441,127.156,128.103,False
ML8,97,2025-07-06 18:00:00,2025-07-06 18:17:08,2025-07-06 18:31:01,2025-07-06 18:24:04.500,13.88,96.12,27.28,397.46,15.89,11.1,0.345,1975.63,933.84,1009.62,3.004,Oltre_Air_Entry_Top,104.636,4.92,122.454,34.46,70.701,7.46,95.362,1.27,94.078,1.15,87.603,1.99,312.456,1.67,52.217,5.51,233.2,111.306,72.729,150.761,96.759,92.284,127.732,129.886,False
ML8,98,2025-07-06 19:00:00,2025-07-06 19:17:08,2025-07-06 19:30:49,2025-07-06 19:23:58.500,13.68,97.11,27.23,397.14,15.76,11.01,0.343,2012.75,961.77,1031.84,3.014,Oltre_Air_Entry_Top,105.832,4.34,127.273,35.33,70.972,10.25,98.215,0.85,94.59,0.63,88.466,2.41,315.21,1.54,51.179,4.99,244.061,112.873,73.344,151.579,98.51,93.67,127.012,132.289,False
ML8,99,2025-07-06 20:00:00,2025-07-06 20:17:08,2025-07-06 20:31:01,2025-07-06 20:24:04.500,13.88,98.12,27.14,396.86,15.65,10.94,0.34,2049.99,989.8,1054.14,3.023,Oltre_Air_Entry_Top,106.88,4.41,129.007,37.46,70.683,13.89,99.997,0.51,95.61,0.06,89.324,2.11,320.609,2.55,51.131,4.71,249.862,113.952,74.175,152.625,99.146,94.875,128.035,133.991,False
ML8,100,2025-07-06 21:00:00,2025-07-06 21:17:08,2025-07-06 21:30:55,2025-07-06 21:24:01.500,13.78,99.12,26.99,396.58,15.54,10.86,0.338,2087.13,1017.76,1076.38,3.032,Oltre_Air_Entry_Top,107.89,3.91,132.849,36.51,73.025,11.63,101.792,0.03,96.492,0.02,90.196,1.99,324.411,2.33,50.022,8.33,255.811,115.541,75.028,154.871,101.532,96.043,127.388,136.133,False
ML8,101,2025-07-06 22:00:00,2025-07-06 22:17:08,2025-07-06 22:30:57,2025-07-06 22:24:02.500,13.82,100.12,26.84,396.34,15.44,10.79,0.336,2124.32,1045.75,1098.65,3.041,Oltre_Air_Entry_Top,109.681,5.61,135.239,39.8,73.29,15.84,102.36,1.9,97.198,1.05,90.876,2.12,324.044,2.62,50.827,5.67,265.021,116.434,75.674,157.183,102.824,96.697,128.336,138.413,False
ML8,102,2025-07-06 23:00:00,2025-07-06 23:17:08,2025-07-06 23:31:00,2025-07-06 23:24:04.000,13.87,101.12,26.73,396.09,15.34,10.72,0.333,2161.51,1073.74,1120.92,3.05,Oltre_Air_Entry_Top,110.089,4.5,133.418,38.15,74.594,14.16,104.197,0.44,97.967,0.57,91.481,1.75,328.18,3.16,50.549,6.74,271.739,117.597,76.273,158.545,103.091,97.744,128.799,140.206,False
ML8,103,2025-07-07 00:00:00,2025-07-07 00:17:08,2025-07-07 00:30:57,2025-07-07 00:24:02.500,13.82,102.12,26.65,395.85,15.24,10.65,0.331,2198.67,1101.71,1143.18,3.058,Oltre_Air_Entry_Top,111.387,4.8,133.297,37.95,74.156,17.04,104.589,1.26,98.308,0.41,92.417,2.23,327.234,2.27,50.464,6.14,280.853,117.806,77.014,160.153,103.26,98.313,128.505,142.131,False
ML8,104,2025-07-07 01:00:00,2025-07-07 01:17:08,2025-07-07 01:31:02,2025-07-07 01:24:05.000,13.9,103.12,26.59,395.6,15.14,10.58,0.329,2235.87,1129.71,1165.46,3.066,Oltre_Air_Entry_Top,111.88,4.08,137.445,37.95,74.863,18.37,105.46,1.99,99.102,0.31,92.641,1.79,333.476,3.47,49.973,5.99,281.173,118.231,77.788,161.368,104.805,98.929,129.092,142.925,False
ML8,105,2025-07-07 02:00:00,2025-07-07 02:17:08,2025-07-07 02:30:58,2025-07-07 02:24:03.000,13.83,104.12,26.49,395.35,15.04,10.51,0.327,2273.03,1157.67,1187.7,3.075,Oltre_Air_Entry_Top,113.165,4.39,140.32,39.46,74.764,20.67,106.64,1.81,100.558,0.19,93.871,2.3,334.471,3.61,50.724,7.65,289.68,119.198,78.628,162.243,105.887,100.22,130.252,144.871,False
ML8,106,2025-07-07 03:00:00,2025-07-07 03:17:08,2025-07-07 03:30:56,2025-07-07 03:24:02.000,13.8,105.12,26.44,395.1,14.94,10.44,0.325,2310.2,1185.64,1209.96,3.083,Oltre_Air_Entry_Top,114.915,5.23,140.879,42.16,75.899,19.42,107.939,1.57,100.996,1.02,94.406,2.23,339.777,3.45,50.433,7.69,297.204,124.865,79.473,163.57,107.107,100.963,130.904,148.202,False
ML8,107,2025-07-07 04:00:00,2025-07-07 04:17:08,2025-07-07 04:30:58,2025-07-07 04:24:03.000,13.83,106.12,26.37,394.84,14.84,10.37,0.323,2347.38,1213.63,1232.23,3.091,Oltre_Air_Entry_Top,115.758,4.91,143.267,43.39,76.091,23.16,108.958,2.29,101.846,0.08,95.587,2.78,348.692,5.0,50.675,7.22,303.893,124.75,80.308,164.921,108.063,101.984,132.928,149.692,False
ML8,108,2025-07-07 05:00:00,2025-07-07 05:17:08,2025-07-07 05:30:50,2025-07-07 05:23:59.000,13.7,107.11,26.33,394.6,14.75,10.3,0.321,2384.52,1241.58,1254.47,3.098,Oltre_Air_Entry_Top,116.933,5.1,145.1,44.44,77.754,24.75,109.848,2.56,102.546,0.12,96.239,2.49,349.264,3.63,50.788,8.11,316.916,127.104,81.123,165.588,109.675,102.728,133.186,152.517,False
ML8,109,2025-07-07 06:00:00,2025-07-07 06:17:08,2025-07-07 06:30:52,2025-07-07 06:24:00.000,13.73,108.12,26.34,394.37,14.65,10.24,0.319,2421.71,1269.57,1276.73,3.106,Oltre_Air_Entry_Top,118.039,5.27,147.248,45.33,77.412,27.15,111.326,1.58,103.48,0.52,96.876,2.55,355.537,4.68,50.387,7.82,324.952,126.814,81.77,167.967,110.398,103.727,133.845,154.241,False
ML8,110,2025-07-07 07:00:00,2025-07-07 07:17:08,2025-07-07 07:30:43,2025-07-07 07:23:55.500,13.58,109.11,26.38,394.14,14.56,10.17,0.317,2458.84,1297.51,1298.97,3.114,Oltre_Air_Entry_Top,119.935,3.76,149.651,44.53,77.794,30.05,112.061,2.64,103.994,0.75,97.424,2.7,362.421,4.8,49.918,6.86,336.262,128.051,82.474,172.189,111.77,104.322,134.504,157.252,False
ML8,111,2025-07-07 08:00:00,2025-07-07 08:17:08,2025-07-07 08:30:52,2025-07-07 08:24:00.000,13.73,110.12,26.6,393.88,14.46,10.1,0.314,2496.06,1325.53,1321.26,3.121,Oltre_Air_Entry_Top,119.825,3.44,151.108,45.6,76.976,32.86,113.498,1.88,103.958,0.85,98.021,2.29,357.12,2.1,49.468,6.13,343.041,129.734,82.929,168.85,111.703,104.968,132.914,157.998,False
ML8,112,2025-07-07 09:00:00,2025-07-07 09:17:08,2025-07-07 09:30:40,2025-07-07 09:23:54.000,13.53,111.11,26.71,393.67,14.37,10.04,0.312,2533.17,1353.46,1343.48,3.128,Oltre_Air_Entry_Top,121.423,2.42,153.68,48.13,77.431,35.85,113.979,1.82,105.571,0.69,98.933,2.87,365.537,4.04,50.16,7.1,362.926,130.418,83.926,174.399,113.052,105.983,135.408,162.237,False
